! Original: https://adguardteam.github.io/HostlistsRegistry/assets/filter_52.txt
! Version: 1.0.23.92
! Last modified: 2026-01-25T06:12:56.820Z
! Transformed by: https://github.com/IgorKha/mikrotik-adlist
0.0.0.0 domain.name
0.0.0.0 domainownership.us
0.0.0.0 domangguo.com
0.0.0.0 domariokart.com
0.0.0.0 dominecraft.com
0.0.0.0 adguard.domorome.wf
0.0.0.0 dnsfilter.domotik.us
0.0.0.0 doh.domreg.lt
0.0.0.0 takhtakh.domyah.net
0.0.0.0 watch-dexter.or-you-now.donciccio.net
0.0.0.0 doneverdrop.com
0.0.0.0 donextapp.net
0.0.0.0 gpthinker.donghaiji.com
0.0.0.0 toocoolforschool.donhoo.com
0.0.0.0 doniuniu.com
0.0.0.0 donord.net
0.0.0.0 donpv.com
0.0.0.0 dontblockme.org
0.0.0.0 dontfilter.us
0.0.0.0 doo2.net
0.0.0.0 doonion.com
0.0.0.0 doorigin.net
0.0.0.0 doorkey82.com
0.0.0.0 doortable92.com
0.0.0.0 dopanda.net
0.0.0.0 doprivate.net
0.0.0.0 doproapp.com
0.0.0.0 dopure.net
0.0.0.0 doqifei.com
0.0.0.0 doqihao.com
0.0.0.0 doqingwa.com
0.0.0.0 doquickq.com
0.0.0.0 dorockstar.net
0.0.0.0 dorusuo.com
0.0.0.0 dns.doserver.top
0.0.0.0 doshadowsocks.com
0.0.0.0 doshendeng.com
0.0.0.0 doskyline.com
0.0.0.0 dosnap.net
0.0.0.0 dosongshu.com
0.0.0.0 dossr.net
0.0.0.0 dostrong.net
0.0.0.0 dostup.live
0.0.0.0 dosuper.net
0.0.0.0 dosurf-shark.com
0.0.0.0 dot.pub
0.0.0.0 dot-security-systems.com
0.0.0.0 ns1.dotls.org
0.0.0.0 dns.dotnet.win
0.0.0.0 dotop10.com
0.0.0.0 dotudou.com
0.0.0.0 doturbo.net
0.0.0.0 dotvpn.com
0.0.0.0 dotwgame.com
0.0.0.0 dotwitch.com
0.0.0.0 doubi-soft.com
0.0.0.0 family.dns.doubleangels.com
0.0.0.0 doublehop.me
0.0.0.0 douglaster.com
0.0.0.0 ieatfeet.dougtreadwell.com
0.0.0.0 k12kxploit.dougtreadwell.com
0.0.0.0 rammerheadscience.dougtreadwell.com
0.0.0.0 douplay.net
0.0.0.0 dousgame.com
0.0.0.0 dotserver.douyucdn.cn
0.0.0.0 doveeeapp.com
0.0.0.0 dovypr.com
0.0.0.0 dowaiwang.com
0.0.0.0 dowindows.net
0.0.0.0 downloadqq.xyz
0.0.0.0 downloadvpnfree.com
0.0.0.0 downloadyy.com
0.0.0.0 doxiangjiao.com
0.0.0.0 doxiaoha.com
0.0.0.0 doxiaopang.com
0.0.0.0 doxiashi.com
0.0.0.0 doxigua.com
0.0.0.0 doxiyou.com
0.0.0.0 doxkbox.com
0.0.0.0 doxungou.com
0.0.0.0 doyouremember.love
0.0.0.0 doyoutube.net
0.0.0.0 doyouyou.com
0.0.0.0 doyunfan.com
0.0.0.0 dns35.allone.dpdns.org
0.0.0.0 dns.ikun6.dpdns.org
0.0.0.0 de-adguard.dr3ff1c13nt.com
0.0.0.0 dns.dr3ff1c13nt.com
0.0.0.0 laptopdns.dr3ff1c13nt.com
0.0.0.0 phonedns.dr3ff1c13nt.com
0.0.0.0 twingatedns.dr3ff1c13nt.com
0.0.0.0 dns.dragon0697.me
0.0.0.0 drahonn.pro
0.0.0.0 nana.a.drciocan.ro
0.0.0.0 nana.b.drciocan.ro
0.0.0.0 dreamscape.onl
0.0.0.0 dreamvpn.us
0.0.0.0 dns.dremaxx.de
0.0.0.0 calebisdumb.drm.hk
0.0.0.0 droidvpn.com
0.0.0.0 droyd.top
0.0.0.0 dns.druta.me
0.0.0.0 agh.dshubham.xyz
0.0.0.0 adguard.dsns.cloud
0.0.0.0 adguard2.dsns.cloud
0.0.0.0 dstruis.nl
0.0.0.0 api.du-just-link.com
0.0.0.0 dns.dualhosting.eu
0.0.0.0 yukito.duanzx.top
0.0.0.0 duapps.com
0.0.0.0 duba.net
0.0.0.0 adgrm.duckdns.org
0.0.0.0 adguardpi.duckdns.org
0.0.0.0 andryk111.duckdns.org
0.0.0.0 armm.duckdns.org
0.0.0.0 baksabal.duckdns.org
0.0.0.0 bitly-galatikx.duckdns.org
0.0.0.0 blamb.duckdns.org
0.0.0.0 derekcastle.duckdns.org
0.0.0.0 dirrectumrx.duckdns.org
0.0.0.0 dorkanddoodle.duckdns.org
0.0.0.0 ehsduckday.duckdns.org
0.0.0.0 eweyo.duckdns.org
0.0.0.0 gcpddns.duckdns.org
0.0.0.0 genielee.duckdns.org
0.0.0.0 home27.duckdns.org
0.0.0.0 hrsm12181.duckdns.org
0.0.0.0 huawaakiskokoa.duckdns.org
0.0.0.0 jonzalvo.duckdns.org
0.0.0.0 jurre-home.duckdns.org
0.0.0.0 kiwifunke.duckdns.org
0.0.0.0 krafty31.duckdns.org
0.0.0.0 leoadguard.duckdns.org
0.0.0.0 mipelinusa.duckdns.org
0.0.0.0 morgenegg.duckdns.org
0.0.0.0 nas1403.duckdns.org
0.0.0.0 naujas123.duckdns.org
0.0.0.0 nikamurs.duckdns.org
0.0.0.0 nqh-dns.duckdns.org
0.0.0.0 o--o.duckdns.org
0.0.0.0 osefcorp.duckdns.org
0.0.0.0 pitchforkwaydns.duckdns.org
0.0.0.0 proxy-creator-shadow-browser-1.duckdns.org
0.0.0.0 proxy-creator-shadow-browser-2.duckdns.org
0.0.0.0 proxy-creator-shadow-browser-3.duckdns.org
0.0.0.0 punono.duckdns.org
0.0.0.0 rcpc2.duckdns.org
0.0.0.0 rexdns.duckdns.org
0.0.0.0 sabeendns.duckdns.org
0.0.0.0 salvadoserver.duckdns.org
0.0.0.0 site-2.duckdns.org
0.0.0.0 site-3.duckdns.org
0.0.0.0 testapp-0-1-1.duckdns.org
0.0.0.0 thaibksri.duckdns.org
0.0.0.0 ts653d.duckdns.org
0.0.0.0 tuandns.duckdns.org
0.0.0.0 tungdnsne.duckdns.org
0.0.0.0 unixfox.duckdns.org
0.0.0.0 wired-guardian.duckdns.org
0.0.0.0 workcavestl.duckdns.org
0.0.0.0 x-o-x.duckdns.org
0.0.0.0 x861g.duckdns.org
0.0.0.0 dualpower.duia.eu
0.0.0.0 georgetown.duia.us
0.0.0.0 duii.de
0.0.0.0 dukun.de
0.0.0.0 dns.dumk.in
0.0.0.0 dummygummy.xyz
0.0.0.0 dunggtrob.online
0.0.0.0 dupatruwi22.fun
0.0.0.0 duqtajc1od3xvawpvysoqq.online
0.0.0.0 durev-vpn.com
0.0.0.0 durevpn.com
0.0.0.0 durevpn.online
0.0.0.0 dutchproxy.nl
0.0.0.0 duyyen.tk
0.0.0.0 dvgarm.com
0.0.0.0 dvprovider.icu
0.0.0.0 dx-secure-resource-processing-cluster.com
0.0.0.0 dxbx1vfh.online
0.0.0.0 dxrnke3hjffehm.online
0.0.0.0 67godpromaxultra61isbettersorry.dylix.org
0.0.0.0 anything.dylix.org
0.0.0.0 hellopeople.dyn.mk
0.0.0.0 atlantic.dyn1.de
0.0.0.0 dns.dyn1.de
0.0.0.0 akhilkalwakurthy.dyndns.org
0.0.0.0 ueni.dyndns.org
0.0.0.0 roucious.dyndns-remote.com
0.0.0.0 cart.dyndnssec.de
0.0.0.0 adbox-v9.dynipv6.de
0.0.0.0 majimekun.dynipv6.de
0.0.0.0 rafi.dynns.com
0.0.0.0 ccadguard.dynu.net
0.0.0.0 adguard.ekhozie.dynu.net
0.0.0.0 flyloadguard.dynu.net
0.0.0.0 oostelbos.dynu.com
0.0.0.0 quangdo92.dynu.net
0.0.0.0 saomai.dynu.com
0.0.0.0 t9rke-5zq1m.dynv6.net
0.0.0.0 dns.dynx.pro
0.0.0.0 adg.dz.ax
0.0.0.0 az.dz4fun.top
0.0.0.0 vpn.dzarlax.dev
0.0.0.0 dzhot.us
0.0.0.0 dns.dzkji.cn
0.0.0.0 vpngermany.dzzz.info
0.0.0.0 canyonsinstructer.e-m-a-i-l.org
0.0.0.0 dnscache.e-utp.net
0.0.0.0 e0f.cx
0.0.0.0 history.e1-racecar.com
0.0.0.0 e2210cb7c4c99f22c5b34994401f48d2cb0c8cf0.com
0.0.0.0 proxy.e2encrypted.com
0.0.0.0 doh.e7.work
0.0.0.0 safe.eaccelera.com
0.0.0.0 eaglercraft.shop
0.0.0.0 earnapp.com
0.0.0.0 earth-vpn.net
0.0.0.0 earthvpn.com
0.0.0.0 adguard.easez.net
0.0.0.0 study.info.east-kazakhstan.su
0.0.0.0 filter-admins-come-and-get-me.easterndns.com
0.0.0.0 goguardian-is-not-my-guardian.easterndns.com
0.0.0.0 gomibako.easterndns.com
0.0.0.0 konnnitiha----saiko.easterndns.com
0.0.0.0 math.easterndns.com
0.0.0.0 puropuro.easterndns.com
0.0.0.0 ut0pia-web.easterndns.com
0.0.0.0 what-is-interstellar-all-i-know-is-linewize.easterndns.com
0.0.0.0 why-is-my-popcorn-so-gorilla.easterndns.com
0.0.0.0 easy-2fa.us
0.0.0.0 easyahaspeed.com
0.0.0.0 easyaox.net
0.0.0.0 easyhandshake.com
0.0.0.0 easynetwork.info
0.0.0.0 easyproxy.tech
0.0.0.0 easyvpn.com
0.0.0.0 easyvpn.zone
0.0.0.0 eazy.wtf
0.0.0.0 ebookdz.com
0.0.0.0 ebumna.net
0.0.0.0 echolink.org
0.0.0.0 echous.info
0.0.0.0 jordansgardeninggalore.ecodrip.net
0.0.0.0 ecoearthbit.click
0.0.0.0 waguri.ecolefrancophone.com
0.0.0.0 ecoweb-network.com
0.0.0.0 dns.edc-pws.com
0.0.0.0 dns.eddi.net
0.0.0.0 doh.eddi.net
0.0.0.0 edgeaccelerator.space
0.0.0.0 edgeaccelerator.website
0.0.0.0 edgeaccelerator.xyz
0.0.0.0 dns.edgeburnmedia.com
0.0.0.0 edgecache.fun
0.0.0.0 edgecache.live
0.0.0.0 edgecache.online
0.0.0.0 edgecache.xyz
0.0.0.0 edgedcircles.com
0.0.0.0 dns.edgeworkssystems.ca
0.0.0.0 dns.edgy.network
0.0.0.0 edgy-dns.com
0.0.0.0 doh.edifiels.ru
0.0.0.0 edpuzzle.space
0.0.0.0 edpxzc8w5jqk.online
0.0.0.0 academi.edu.pl
0.0.0.0 agh.amber.edu.vn
0.0.0.0 adblocker.institutobancario.edu.mx
0.0.0.0 dns.tuna.tsinghua.edu.cn
0.0.0.0 selenite.edublue.org
0.0.0.0 educationate.space
0.0.0.0 educationdean.us
0.0.0.0 edugovconnect.com
0.0.0.0 globaleducation.eduinnova.cl
0.0.0.0 official.edupool.space
0.0.0.0 edustatlab.com
0.0.0.0 eduwing.org
0.0.0.0 eeaglevpn.com
0.0.0.0 superstudybrains.eemotors.uk
0.0.0.0 eepresearch.org
0.0.0.0 adguard.ef67daisuki.club
0.0.0.0 tor.eff.org
0.0.0.0 dns.efficientdocuments.com
0.0.0.0 cloud.efreakbnc.net
0.0.0.0 eftsnttz.online
0.0.0.0 egorovna.su
0.0.0.0 vpn.egorrko.ru
0.0.0.0 egymail.ovh
0.0.0.0 doh.eieidns.com
0.0.0.0 adguard.eischmann.cz
0.0.0.0 eiz4tai.xyz
0.0.0.0 ejaysss.dev
0.0.0.0 ek0pnofxa.online
0.0.0.0 adguard.elashri.xyz
0.0.0.0 dd.elashri.net
0.0.0.0 hole.elbschloss.xyz
0.0.0.0 dns.electrotm.org
0.0.0.0 pdns.elecura.net
0.0.0.0 dns.elemental.software
0.0.0.0 elephantvpn.com
0.0.0.0 elgatobypasses.org
0.0.0.0 eliatofani.ovh
0.0.0.0 dns.eliv.kr
0.0.0.0 elliotshanock.mom
0.0.0.0 elonvpn.com
0.0.0.0 adguard.elrobit.com
0.0.0.0 elsinistro.art
0.0.0.0 elvkd0.xyz
0.0.0.0 emban-networks.com
0.0.0.0 embedlydesk.com
0.0.0.0 nas.embraced.co
0.0.0.0 emeraldeyex.dev
0.0.0.0 coreenglish.emili.com
0.0.0.0 learn-vcsa.emili.com
0.0.0.0 first-pie.eminescusm.ro
0.0.0.0 imtiredbro.eminescusm.ro
0.0.0.0 reflexedmentum.eminescusm.ro
0.0.0.0 emmmmm.me
0.0.0.0 en-proxy.com
0.0.0.0 enaevym08dequf033jdvbr.online
0.0.0.0 enclosr.co
0.0.0.0 encrypt.me
0.0.0.0 gdns.end.pub
0.0.0.0 hk.end.pub
0.0.0.0 ended.site
0.0.0.0 endente.com
0.0.0.0 adguard.ender.fr
0.0.0.0 endis.org
0.0.0.0 schoology.engalsaati.com
0.0.0.0 dns.engineer-lib.ru
0.0.0.0 dnssec.dns.enginyring.com
0.0.0.0 dns01.enginyring.com
0.0.0.0 dns02.enginyring.com
0.0.0.0 my.englishpapers.online
0.0.0.0 reading.englishpapers.online
0.0.0.0 study.englishpapers.online
0.0.0.0 stufy.englishpapers.online
0.0.0.0 sutausfjsajfas.englishpapers.online
0.0.0.0 home.enjoymylife.net
0.0.0.0 enotvpn.net
0.0.0.0 enproxy.com
0.0.0.0 enrollkirgo.com
0.0.0.0 owenforzono.entergod.com
0.0.0.0 owenforzonoiseeyou.entergod.com
0.0.0.0 daydreaming.env.pm
0.0.0.0 dns.enzomtp.party
0.0.0.0 eofgame.app
0.0.0.0 eofvpn.cc
0.0.0.0 eofvpn.com
0.0.0.0 adguard.eoghan-net.com
0.0.0.0 eohyavx8je62tmw4.online
0.0.0.0 eonvpn.com
0.0.0.0 dns.epcot.fr
0.0.0.0 homework.ephrata-rdc.com
0.0.0.0 dns.epic.st
0.0.0.0 epicbrowser.com
0.0.0.0 epolx.xyz
0.0.0.0 123-24.eport.gr
0.0.0.0 bl.eq.md
0.0.0.0 shield1.eranext.net
0.0.0.0 vpn.erhvict.ru
0.0.0.0 dns.erkin.top
0.0.0.0 agh.ero-sayhi.com
0.0.0.0 sixseven67.errorrail.dev
0.0.0.0 doh.ersei.net
0.0.0.0 es-proxy.com
0.0.0.0 dns.esegece.com
0.0.0.0 dns-family.esegece.com
0.0.0.0 dns.esnube.es
0.0.0.0 dns.internal.espresso-tasse.de
0.0.0.0 deepcs.estiloescencial.cl
0.0.0.0 studiolearngeo.estudioferrer.com
0.0.0.0 ns.etalk.ai
0.0.0.0 eth.link
0.0.0.0 opennic1.eth-services.de
0.0.0.0 proxy.eti.pw
0.0.0.0 ettego.com
0.0.0.0 ad-blocking.eu.org
0.0.0.0 arm.adblocker.eu.org
0.0.0.0 adguard-dns.eu.org
0.0.0.0 arashi.eu.org
0.0.0.0 armorrush.eu.org
0.0.0.0 2.baiyue.eu.org
0.0.0.0 batvpn.eu.org
0.0.0.0 beautifullife.eu.org
0.0.0.0 beautifulthings.eu.org
0.0.0.0 jp.dns.bliod.eu.org
0.0.0.0 clic.eu.org
0.0.0.0 resolver.dns.eban.eu.org
0.0.0.0 doh.excdn.eu.org
0.0.0.0 frogiee1stoolbox.eu.org
0.0.0.0 doh.greenwood.eu.org
0.0.0.0 sweethome.in.eu.org
0.0.0.0 kaiser.int.eu.org
0.0.0.0 fullaccesstointernet.jp.eu.org
0.0.0.0 dns.lvqing.eu.org
0.0.0.0 dns.mayx.eu.org
0.0.0.0 dns.melashri.eu.org
0.0.0.0 arashi.net.eu.org
0.0.0.0 v3.passby.eu.org
0.0.0.0 kr.pigs.eu.org
0.0.0.0 r1bnc.eu.org
0.0.0.0 rammerhead.eu.org
0.0.0.0 sukidayo.eu.org
0.0.0.0 tartanbahn.eu.org
0.0.0.0 sg2.tt502.eu.org
0.0.0.0 v2rich.eu.org
0.0.0.0 dns.wantfreedom.eu.org
0.0.0.0 yanggan.eu.org
0.0.0.0 eurproxy.com
0.0.0.0 evaronet.com
0.0.0.0 dns.everdns.tech
0.0.0.0 everyproxies.info
0.0.0.0 evpn.net
0.0.0.0 evyy.net
0.0.0.0 ewon.biz
0.0.0.0 exns1.exalto.nu
0.0.0.0 excavationdash.space
0.0.0.0 exemptpaint.space
0.0.0.0 dns.exhome.pl
0.0.0.0 adguard.eximpius.xyz
0.0.0.0 dns.exitstat.us
0.0.0.0 dot-public.exitstat.us
0.0.0.0 adguard.exium.net
0.0.0.0 dns.exonip.de
0.0.0.0 expatshield.com
0.0.0.0 englishnotesforhonors.explomillacura.cl
0.0.0.0 express-vpn.co
0.0.0.0 expressapisv2.net
0.0.0.0 expressvpn.com
0.0.0.0 expressvpn.info
0.0.0.0 expressvpn.net
0.0.0.0 expressvpn.org
0.0.0.0 expressvpn.tools
0.0.0.0 expressvpn.works
0.0.0.0 expressvpn.xyz
0.0.0.0 rh4.ext.rocks
0.0.0.0 proxy.extension.vn
0.0.0.0 extratv.org
0.0.0.0 extravpn.top
0.0.0.0 dns.extrawdw.net
0.0.0.0 extremevpn.com
0.0.0.0 ad.exxo.work
0.0.0.0 fra1.eyecay.xyz
0.0.0.0 eymg5h77lfs6zhwzmv47gkh0a4r1f1ydfprzxidk.ir
0.0.0.0 ezgg.lol
0.0.0.0 ezhyperlix.xyz
0.0.0.0 f0lga.tech
0.0.0.0 f3556fm3o524m9.com
0.0.0.0 dns.f4a.fun
0.0.0.0 cnamerannmertest.ints.f5.si
0.0.0.0 eqnar.ints.f5.si
0.0.0.0 rammer.ints.f5.si
0.0.0.0 proxy.kakeru.f5.si
0.0.0.0 karaseee.f5.si
0.0.0.0 paku.f5.si
0.0.0.0 proxycreator-shadowbrowser.f5.si
0.0.0.0 shark-pan.f5.si
0.0.0.0 skrt.f5.si
0.0.0.0 socchanpxy.f5.si
0.0.0.0 f56eb41z.online
0.0.0.0 jp1.f7b6h9.tk
0.0.0.0 f7tfjrsmrvgx4ts1.online
0.0.0.0 faceless.me
0.0.0.0 proxy.facil.wtf
0.0.0.0 www-proxy.facil.wtf
0.0.0.0 pdns.faelix.net
0.0.0.0 rdns.faelix.net
0.0.0.0 dns.fahr.in
0.0.0.0 ad.fai001.top
0.0.0.0 dns.faked.org
0.0.0.0 fakeip.org
0.0.0.0 falais.com
0.0.0.0 dns.falkenthal.org
0.0.0.0 adguard.fam-rodenburg.nl
0.0.0.0 dnsvps.familiamv.net
0.0.0.0 dnsupstream02.familieberfelo.nl
0.0.0.0 thuis.familiethomassen.nl
0.0.0.0 gsat.familyds.com
0.0.0.0 adguard1.fampopprol.me
0.0.0.0 dns.fancyorg.at
0.0.0.0 fanscloud.net
0.0.0.0 fantagia.net
0.0.0.0 ad.faraan.xyz
0.0.0.0 faradns.net
0.0.0.0 faradns2.net
0.0.0.0 dns.farakaft.ir
0.0.0.0 farewellkou.click
0.0.0.0 dns.farshidhakimy.de
0.0.0.0 kendrickandpetezah.s81.fast-page.org
0.0.0.0 fastahaspeed.com
0.0.0.0 fastaox.com
0.0.0.0 fastblazingpix.com
0.0.0.0 fastcham.com
0.0.0.0 fastcloudcdn.net
0.0.0.0 fastcontent.live
0.0.0.0 fastcontent.store
0.0.0.0 fastcontent.xyz
0.0.0.0 fastdecidos.info
0.0.0.0 fastestvpn.com
0.0.0.0 fastfetch.fun
0.0.0.0 fastfetch.info
0.0.0.0 fastfetch.live
0.0.0.0 fastfetch.xyz
0.0.0.0 fastfoxvpn.com
0.0.0.0 asteroid.freetls.fastly.net
0.0.0.0 f.freetls.fastly.net
0.0.0.0 ubgus.freetls.fastly.net
0.0.0.0 boredomss.a.ssl.fastly.net
0.0.0.0 67.global.ssl.fastly.net
0.0.0.0 adamkazwire.global.ssl.fastly.net
0.0.0.0 colon-sob-colon.global.ssl.fastly.net
0.0.0.0 desmossciencehelp.global.ssl.fastly.net
0.0.0.0 exploit.global.ssl.fastly.net
0.0.0.0 fastlyusers.global.ssl.fastly.net
0.0.0.0 frigginpacketyo.global.ssl.fastly.net
0.0.0.0 frigginpaketyo.global.ssl.fastly.net
0.0.0.0 frogies.global.ssl.fastly.net
0.0.0.0 ge-lao-shi.global.ssl.fastly.net
0.0.0.0 gelaoshi.global.ssl.fastly.net
0.0.0.0 jrdnmath.global.ssl.fastly.net
0.0.0.0 l.global.ssl.fastly.net
0.0.0.0 loungef2x.global.ssl.fastly.net
0.0.0.0 loungef2x-h.global.ssl.fastly.net
0.0.0.0 loungef2x-t.global.ssl.fastly.net
0.0.0.0 manually-relaxed-alien.global.ssl.fastly.net
0.0.0.0 mikumovieispeak.global.ssl.fastly.net
0.0.0.0 prism.global.ssl.fastly.net
0.0.0.0 secured.global.ssl.fastly.net
0.0.0.0 selenite.global.ssl.fastly.net
0.0.0.0 fastp.org
0.0.0.0 adh.fastpacefixit.info
0.0.0.0 fastproxy.nl
0.0.0.0 fastproxy.org
0.0.0.0 fastproxynetwork.com
0.0.0.0 fastpure.net
0.0.0.0 fastputon.com
0.0.0.0 fastssh.com
0.0.0.0 faststunnel.in
0.0.0.0 faststunnel.net
0.0.0.0 fasttime.info
0.0.0.0 fastusaproxy.com
0.0.0.0 fastvpn.com
0.0.0.0 fastvpn.im
0.0.0.0 fastvpn.me
0.0.0.0 fastwaterblog.com
0.0.0.0 adguard.fatu.systems
0.0.0.0 favoriteshoes.us
0.0.0.0 adguardhome.favrep.ovh
0.0.0.0 fdbswnwh8irbiml.online
0.0.0.0 ns0.fdn.fr
0.0.0.0 ns1.fdn.fr
0.0.0.0 dns.fdue.de
0.0.0.0 agh.feblab.click
0.0.0.0 dns.fehlsprache.de
0.0.0.0 ag.felixf.eu
0.0.0.0 home.fendya.com
0.0.0.0 beacon.fengli.love
0.0.0.0 fent.rest
0.0.0.0 fezgate.ovh
0.0.0.0 ag.ff0x.ca
0.0.0.0 ffjoksna7farrbzd.online
0.0.0.0 2.dnscrypt-cert.ffmuc.net
0.0.0.0 doh.ffmuc.net
0.0.0.0 dot.ffmuc.net
0.0.0.0 dns.ffnw.de
0.0.0.0 ffsurf.net
0.0.0.0 fiberprox.com
0.0.0.0 fiberprox.me
0.0.0.0 fiberprox.net
0.0.0.0 fiberprox.us
0.0.0.0 fiberproxy.com
0.0.0.0 fiberproxy.fr
0.0.0.0 fiberproxy.mobi
0.0.0.0 fiberproxy.net
0.0.0.0 fiberproxy.us
0.0.0.0 fidelius.top
0.0.0.0 dns.fifux.be
0.0.0.0 figure.run
0.0.0.0 fild16fffexdst.online
0.0.0.0 filesdownloader.com
0.0.0.0 filingcabinet.world
0.0.0.0 dns.filipccz.eu
0.0.0.0 filterbypass.me
0.0.0.0 fimoshinckaya-federation.site
0.0.0.0 learngeometryfr.fin-tech.com
0.0.0.0 finchvpn.com
0.0.0.0 fineproxy.org
0.0.0.0 finevpn.org
0.0.0.0 finishthought.xyz
0.0.0.0 finquest.work
0.0.0.0 nf-is-a-good-artist-you-should-listen-to-his-music.finxstudio.fi
0.0.0.0 quix-vpn.firebaseapp.com
0.0.0.0 antistalkerfree-eu.europe-west1.firebasedatabase.app
0.0.0.0 quix-vpn-default-rtdb.firebaseio.com
0.0.0.0 robovpn-windows-default-rtdb.firebaseio.com
0.0.0.0 xcomvpn-7000b-default-rtdb.firebaseio.com
0.0.0.0 fpn.firefox.com
0.0.0.0 testpilot.firefox.com
0.0.0.0 fireinspector.xyz
0.0.0.0 fireprox.net
0.0.0.0 vm3421302.firstbyte.club
0.0.0.0 firstcontact.site
0.0.0.0 firsttire.org
0.0.0.0 fishproxy.com
0.0.0.0 fishstory.org
0.0.0.0 fitnessdepotprices.com
0.0.0.0 chart.books.fivepals.com
0.0.0.0 fixproxy.com
0.0.0.0 adg.fiyaajans.com
0.0.0.0 dns.fizz.studio
0.0.0.0 fkno6nv9mifvfhz.online
0.0.0.0 resolve.fknw.de
0.0.0.0 flame-vpn.com
0.0.0.0 flashcarder.net
0.0.0.0 flashpull.com
0.0.0.0 flashput.com
0.0.0.0 flashput.net
0.0.0.0 flashputon.net
0.0.0.0 doh.flashstart.com
0.0.0.0 flashvpn.li
0.0.0.0 dns.flatuslifir.is
0.0.0.0 fligh7.com
0.0.0.0 dns.flightspace.net
0.0.0.0 dns01.flm9.net
0.0.0.0 ns1.flodns.net
0.0.0.0 ns2.flodns.net
0.0.0.0 resolv.flokinet.net
0.0.0.0 floppydata.com
0.0.0.0 dns.floriantinney.de
0.0.0.0 flowvpn.com
0.0.0.0 flrnneprlkqiz.online
0.0.0.0 agh.fltn.us
0.0.0.0 dns.flux24.net
0.0.0.0 javascriptisfuntoeat.com.fluxus.org
0.0.0.0 notdominospizzeria.fluxus.org
0.0.0.0 dns.flwagners.com
0.0.0.0 dns.flyer.vn
0.0.0.0 flyingsnow.site
0.0.0.0 flyingsnow.store
0.0.0.0 dns.flymc.cc
0.0.0.0 biying.flymlc.com
0.0.0.0 flyproxy.com
0.0.0.0 flyvpn.com
0.0.0.0 hk154.flyzhouyc.win
0.0.0.0 jp193.flyzhouyc.win
0.0.0.0 st.flyzhouyc.win
0.0.0.0 focuses.cc
0.0.0.0 folhinhaespirita.com
0.0.0.0 folkloreoffset.org
0.0.0.0 gateway.fomichev.cloud
0.0.0.0 fontsgoogleapis.net
0.0.0.0 for-privacy.net
0.0.0.0 foreground.work
0.0.0.0 rf4.forestberrypi.com
0.0.0.0 www-rf4.forestberrypi.com
0.0.0.0 forestrywolf.org
0.0.0.0 forestvpn.com
0.0.0.0 thinggg.forever-20.com
0.0.0.0 www-proxy.formen.cc
0.0.0.0 disturbing-the-peace.foxgateway.com
0.0.0.0 get-out-of-my-head-get-out-of-my-head.foxgateway.com
0.0.0.0 i-understand-it-now.foxgateway.com
0.0.0.0 jacob-is-too-tiny.foxgateway.com
0.0.0.0 sena-and-jacob-yap-too-much.foxgateway.com
0.0.0.0 small-kids.foxgateway.com
0.0.0.0 stop-it-now-stop-it-now.foxgateway.com
0.0.0.0 we-need-more.foxgateway.com
0.0.0.0 de-f1.foxyfy.net
0.0.0.0 dns.foxyfy.net
0.0.0.0 es-ma.foxyfy.net
0.0.0.0 jp-to.foxyfy.net
0.0.0.0 ro-bu.foxyfy.net
0.0.0.0 us-ny.foxyfy.net
0.0.0.0 us-sj.foxyfy.net
0.0.0.0 fqoqehwib.com
0.0.0.0 dns.family.fraiss.at
0.0.0.0 frandcomfort.us
0.0.0.0 resolver.frank-ruan.com
0.0.0.0 wandana.franklinfamily.au
0.0.0.0 agent.frankutils.xyz
0.0.0.0 adguard.frece.de
0.0.0.0 adguard2.frece.de
0.0.0.0 fredic.us
0.0.0.0 welcome-to-learning.fredrikkivi.se
0.0.0.0 free-onlineproxy.com
0.0.0.0 free-proxy.com
0.0.0.0 free-proxy.cz
0.0.0.0 free-proxy.xyz
0.0.0.0 free-proxy-list.net
0.0.0.0 free-proxyserver.com
0.0.0.0 free-proxysite.com
0.0.0.0 free-signal.com
0.0.0.0 free-vpn.club
0.0.0.0 free-vpn.cn
0.0.0.0 free-vpn.pro
0.0.0.0 free-vpn.xyz
0.0.0.0 free-vpnapp.com
0.0.0.0 free-webproxy.com
0.0.0.0 free2surfvpn.com
0.0.0.0 freeanimesonline.com
0.0.0.0 jalexx.freeboxos.fr
0.0.0.0 lilibox.freeboxos.fr
0.0.0.0 pcornet.freeboxos.fr
0.0.0.0 freebrowser.org
0.0.0.0 freebypassproxy.com
0.0.0.0 freecanadavpn.com
0.0.0.0 freecavpn.com
0.0.0.0 hkname.freecdn.one
0.0.0.0 freeconnect.link
0.0.0.0 adblock.freeddns.org
0.0.0.0 aydank.freeddns.org
0.0.0.0 drandrade21.freeddns.org
0.0.0.0 jonathanaugusto.freeddns.org
0.0.0.0 linen.freeddns.org
0.0.0.0 songochain.freeddns.org
0.0.0.0 studioai.freeddns.org
0.0.0.0 freedevpn.com
0.0.0.0 freediddy.buzz
0.0.0.0 freedom.cx
0.0.0.0 freedome-vpn.net
0.0.0.0 freedomproxy.com
0.0.0.0 freeeuroproxy.com
0.0.0.0 freehiddenvpn.gq
0.0.0.0 freehost000.xyz
0.0.0.0 freelux.world
